customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST15281,Male,Yes,Yes,No,41.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,31.75,1301.75,1
CUST15282,Female,No,Yes,No,11.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer,49.38,543.18,0
CUST15283,Female,Yes,No,No,16.0,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,59.88,958.08,1
CUST15284,Female,No,No,No,46.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,43.09,1982.14,1
CUST15285,Female,No,No,Yes,16.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,103.21,1651.36,0
CUST15286,Male,No,Yes,No,34.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.14,1636.76,1
CUST15287,Male,No,Yes,No,22.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,117.89,2593.58,0
CUST15288,Male,No,No,No,35.0,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,39.08,1367.8,0
CUST15289,Male,No,No,Yes,16.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,18.67,298.72,0
CUST15290,Female,Yes,Yes,Yes,47.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.81,1824.07,1
CUST15291,Female,No,Yes,No,13.0,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Bank transfer,31.61,410.93,1
CUST15292,Female,No,No,No,44.0,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,95.68,4209.92,1
CUST15293,Male,No,Yes,Yes,50.0,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.05,1052.5,1
CUST15294,Male,No,Yes,No,5.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,44.0,220.0,0
CUST15295,Male,No,Yes,No,24.0,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,One year,Yes,Electronic check,115.44,2770.56,0
CUST15296,Male,No,Yes,No,3.0,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card,37.92,113.76,0
CUST15297,Male,No,Yes,Yes,60.0,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,One year,No,Electronic check,69.75,4185.0,1
CUST15298,Female,No,No,No,29.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,49.83,1445.07,0
CUST15299,Male,No,Yes,No,18.0,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,72.88,1311.84,0
CUST15300,Female,No,Yes,No,22.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,27.73,610.06,0
CUST15301,Male,Yes,Yes,No,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,21.82,87.28,0
CUST15302,Female,No,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,71.27,142.54,0
CUST15303,Female,Yes,No,No,31.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.16,1337.96,0
CUST15304,Male,No,No,Yes,15.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,65.73,985.95,1
CUST15305,Male,No,No,No,20.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,54.92,0.0,0
CUST15306,Male,No,No,No,10.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,41.67,416.7,0
CUST15307,Male,Yes,No,No,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,21.32,21.32,0
CUST15308,Female,No,No,No,33.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,92.56,3054.48,0
CUST15309,Female,No,Yes,No,5.0,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer,42.22,211.1,1
CUST15310,Female,Yes,No,No,65.0,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,48.95,3181.75,1
CUST15311,Female,No,Yes,No,15.0,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer,48.16,722.4,0
CUST15312,Female,Yes,Yes,No,23.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,32.59,749.57,0
CUST15313,Male,No,No,No,5.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,75.18,375.9,0
CUST15314,Female,No,Yes,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,72.0,1080.0,0
CUST15315,Female,No,Yes,No,6.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,43.8,262.8,1
CUST15316,Female,No,No,No,41.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,58.06,2380.46,1
CUST15317,Male,No,No,No,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,19.98,199.8,0
CUST15318,Female,No,Yes,Yes,31.0,Yes,Yes,DSL,No,No,No,No,No internet service,No,One year,Yes,Bank transfer,20.04,621.24,0
CUST15319,Male,No,Yes,No,37.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.65,690.05,1
CUST15320,Female,No,No,Yes,11.0,Yes,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card,43.59,479.49,0
CUST15321,Female,No,Yes,Yes,16.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,22.72,363.52,1
CUST15322,Male,No,No,Yes,26.0,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,115.2,2995.2,1
CUST15323,Male,No,Yes,No,10.0,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,35.74,357.4,1
CUST15324,Male,Yes,No,No,3.0,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,No,Bank transfer,901.74,2705.22,0
CUST15325,Male,Yes,Yes,No,23.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,29.99,689.77,0
CUST15326,Female,No,No,No,18.0,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,88.5,1593.0,0
CUST15327,Female,No,Yes,No,21.0,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer,68.03,1428.63,1
CUST15328,Female,No,No,No,12.0,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,31.73,380.76,1
CUST15329,Male,No,No,No,20.0,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,41.19,823.8,0
CUST15330,Female,Yes,No,No,9.0,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,34.62,311.58,0
CUST15331,Female,No,No,No,27.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,38.94,1051.38,0
CUST15332,Female,No,Yes,Yes,18.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,47.3,851.4,1
CUST15333,Female,No,Yes,No,35.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,24.29,850.15,0
CUST15334,Female,No,No,Yes,3.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,28.0,84.0,1
CUST15335,Female,Yes,Yes,Yes,17.0,Yes,Yes,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Bank transfer,84.22,1431.74,0
CUST15336,Female,No,Yes,No,48.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,79.86,3833.28,0
CUST15337,Male,No,No,No,15.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,27.69,415.35,0
CUST15338,Female,No,Yes,No,43.0,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,32.66,1404.38,1
CUST15339,Male,No,Yes,No,19.0,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,One year,Yes,Bank transfer,49.7,944.3,0
CUST15340,Female,Yes,Yes,No,36.0,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,No,Electronic check,24.93,897.48,0
CUST15341,Male,No,Yes,Yes,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,87.71,1052.52,0
CUST15342,Male,No,No,Yes,20.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,43.14,862.8,0
CUST15343,Male,No,Yes,Yes,21.0,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,880.71,18494.91,1
CUST15344,Female,No,No,No,34.0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.54,1378.36,1
CUST15345,Male,No,No,No,6.0,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,19.24,115.44,1
CUST15346,Male,No,No,Yes,40.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,103.11,4124.4,0
CUST15347,Female,No,No,Yes,19.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,38.73,735.87,1
CUST15348,Male,No,No,Yes,1.0,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,30.04,30.04,1
CUST15349,Male,Yes,No,No,17.0,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,99.13,1685.21,0
CUST15350,Male,No,No,Yes,47.0,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,28.75,1351.25,0
CUST15351,Female,No,Yes,No,19.0,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,Two year,No,Electronic check,86.5,1643.5,0
CUST15352,Male,No,Yes,Yes,1.0,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,29.58,29.58,1
CUST15353,Female,No,Yes,No,14.0,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,No,Electronic check,45.7,639.8,0
CUST15354,Female,No,No,No,67.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,99.06,6637.02,0
CUST15355,Male,No,No,No,38.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,111.5,4237.0,0
CUST15356,Female,No,Yes,No,12.0,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,41.53,498.36,1
CUST15357,Male,No,Yes,No,20.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.21,424.2,1
CUST15358,Female,Yes,Yes,Yes,2.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,40.36,80.72,0
CUST15359,Female,No,Yes,No,9.0,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,51.42,462.78,0
CUST15360,Male,Yes,Yes,No,59.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,55.03,3246.77,1
CUST15361,Female,No,Yes,No,6.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,36.64,219.84,0
CUST15362,Female,No,No,No,26.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,569.88,14816.88,1
CUST15363,Female,No,Yes,No,46.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,115.8,5326.8,1
CUST15364,Female,No,No,Yes,8.0,No,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Two year,Yes,Credit card,99.7,797.6,1
CUST15365,Male,No,Yes,No,6.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,19.12,114.72,1
CUST15366,Female,No,Yes,No,20.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.77,415.4,1
CUST15367,Female,No,Yes,Yes,16.0,Yes,No,DSL,No internet service,No,No,Yes,No,Yes,Two year,No,Electronic check,112.74,1803.84,0
CUST15368,Male,No,No,No,11.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,84.72,931.92,0
CUST15369,Male,No,Yes,Yes,28.0,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,One year,No,Mailed check,25.57,715.96,0
CUST15370,Female,No,No,No,11.0,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Two year,Yes,Credit card,44.45,488.95,0
CUST15371,Male,No,Yes,Yes,15.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,56.29,844.35,0
CUST15372,Female,No,No,No,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.13,1155.98,1
CUST15373,Female,Yes,Yes,No,12.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,82.79,993.48,1
CUST15374,Female,No,No,Yes,36.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,103.06,3710.16,1
CUST15375,Male,No,No,No,35.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,24.44,855.4,1
CUST15376,Male,No,No,No,43.0,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,Two year,No,Electronic check,70.81,3044.83,0
CUST15377,Male,No,No,No,12.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.54,594.48,0
CUST15378,Male,No,Yes,No,50.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,18.6,930.0,0
CUST15379,Female,No,Yes,No,13.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,69.92,908.96,1
CUST15380,Female,Yes,Yes,No,33.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,38.38,1266.54,0
CUST15381,Female,No,Yes,No,3.0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.02,132.06,0
CUST15382,Female,No,Yes,No,46.0,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer,32.03,1473.38,0
CUST15383,Male,Yes,Yes,Yes,69.0,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer,96.47,6656.43,0
CUST15384,Female,No,Yes,No,3.0,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,One year,No,Bank transfer,28.74,86.22,1
CUST15385,Female,No,No,No,3.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer,91.09,273.27,0
CUST15386,Female,No,No,No,20.0,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,31.99,639.8,0
CUST15387,Female,No,Yes,Yes,64.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.51,1312.64,0
CUST15388,Male,No,No,Yes,20.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,42.02,840.4,0
CUST15389,Male,No,No,No,28.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,102.86,2880.08,1
CUST15390,Male,No,No,Yes,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,103.34,1550.1,1
CUST15391,Female,No,Yes,Yes,16.0,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.35,581.6,1
CUST15392,Male,No,Yes,No,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,49.68,1192.32,0
CUST15393,Female,No,Yes,No,4.0,No,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,39.78,159.12,1
CUST15394,Male,No,Yes,Yes,19.0,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,46.61,885.59,0
CUST15395,Male,No,Yes,Yes,8.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,18.97,151.76,0
CUST15396,Female,No,No,No,7.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card,62.79,439.53,0
CUST15397,Male,Yes,No,No,42.0,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,53.58,2250.36,1
CUST15398,Female,No,Yes,No,41.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.48,880.68,0
CUST15399,Male,No,Yes,No,26.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,41.78,1086.28,1
CUST15400,Female,Yes,No,No,33.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.58,712.14,1
CUST15401,Female,No,Yes,No,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.69,506.9,1
CUST15402,Male,No,No,No,24.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,40.76,978.24,0
CUST15403,Male,No,Yes,Yes,16.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card,31.96,511.36,0
CUST15404,Male,Yes,Yes,No,6.0,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,44.21,265.26,1
CUST15405,Female,No,Yes,Yes,20.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,28.19,0.0,1
CUST15406,Female,No,No,Yes,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,88.29,88201.71,1
CUST15407,Male,No,No,No,44.0,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Credit card,47.22,2077.68,0
CUST15408,Male,Yes,Yes,Yes,16.0,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,80.62,1289.92,0
CUST15409,Male,No,No,No,27.0,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,41.19,1112.1299999999999,0
CUST15410,Male,No,Yes,No,13.0,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,18.18,236.34,1
CUST15411,Male,No,No,Yes,9.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,43.25,389.25,1
CUST15412,Female,No,No,No,21.0,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,One year,No,Electronic check,40.29,846.09,1
CUST15413,Female,No,Yes,No,44.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,40.56,1784.64,1
CUST15414,Male,No,No,No,13.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,26.21,340.73,1
CUST15415,Male,No,Yes,No,39.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.93,933.27,1
CUST15416,Female,Yes,Yes,No,9.0,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,18.74,168.66,0
CUST15417,Female,No,No,Yes,20.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,24.83,0.0,0
